grand_prix,session_type,driver_name,timestamp,message_text
2026 Canadian Grand Prix,Race,Esteban Ocon,2026-05-24T21:41:24.333000Z,Let's go to P0.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:54:48.152000Z,"Radio check, Fernando. Radio check."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:54:50.306000Z,That's good. Taxi go ahead.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:54:51.160000Z,"Fix you good. Radio check, Fernando. Yeah."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:54:58.264000Z,This is now just starting to ease off.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:54:59.800000Z,It's starting to ease up a little bit.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:55:02.296000Z,"More on the radar before we can see, but that's only guaranteed for about..."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:55:04.962000Z,"Team, 20 minutes."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:55:06.904000Z,"Erm, we saw the pass."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:55:08.760000Z,"Temperature was particularly low on the way to the grid, so it will warm up."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:55:11.405000Z,"The grid, so it will warm up laps."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:56:09.218000Z,"Bit over, innit?"
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:56:10.818000Z,"Yeah, okay."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:56:27.480000Z,And it's missing some cars.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:56:28.717000Z,"I'm missing some cars, but most are alright."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:56:30.616000Z,Most are on drys.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:56:31.853000Z,Drives. Norris and Piastri.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:56:32.856000Z,Norris and Piastri on inters.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:56:37.016000Z,Both Audi's enter.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:56:39.490000Z,Pints is inter.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:56:41.773000Z,Perez-Bottas behind Oran. Inters.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:56:45.122000Z,Cars around you are soft.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:56:46.722000Z,"Soft and then there's four cars on medium, which is bad."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:56:49.688000Z,"Which is bad, Colapinto."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:56:52.610000Z,"Behind you, go up."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:56:53.634000Z,"Mind you, you've got the Cadillacs on inters."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:56:55.810000Z,"Ed, both Audis are into plus sights."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:57:03.810000Z,I think the Inter is the right choice now.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:57:07.245000Z,"The only thing is, within 10 minutes, yeah, you need to..."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:58:20.184000Z,You've got full picture. The car's ahead.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:58:22.125000Z,Gasly on a medium.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:58:23.234000Z,Gasly on a medium. Lawson on a medium.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:58:33.389000Z,The other ones that have just come through is two Mercedes P1 and two are on soft.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:59:15.480000Z,Brrrrrrrrrrrrrrrrrrrrrrrrrrrr
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T19:59:41.976000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:00:25.090000Z,Off for good a going now.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:00:50.584000Z,"OK, Fernando, it's maximum tyre warming, as you know."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:00:59.608000Z,"Minus two. So good. Oh, it's just minus two."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:01:01.378000Z,Magician on the brakes.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:01:57.912000Z,"If you need to make a gap, make it apex at 10."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:02:21.656000Z,"That's eight, and that's three of those before turn 13."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:03:02.274000Z,"But no by-point line, no by-point line. Russell starts."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:03:07.608000Z,Build up. Consider one-click rearward brake balance.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:03:09.976000Z,That's 0-1 cleared for the program.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:03:18.936000Z,Minus 35. Minus 35.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:03:33.933000Z,That will be an extra position.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:03:37.090000Z,I think it's limb blood stuck in gear.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:03:39.608000Z,Braaap.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:03:40.973000Z,Thanks for the heads up.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:03:48.184000Z,Barriers on the left side of the grid.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:04:05.613000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:04:24.898000Z,On that little practice launch it was minus 15.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:04:38.808000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:05:10.744000Z,It's the same CG.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:05:11.362000Z,Do the same procedure.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:05:12.408000Z,They're still trying to push Limblad off the grid.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:05:15.608000Z,Still do the eight burnouts.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:05:33.464000Z,They are still pushing in Limburg.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:05:35.213000Z,"Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam, Liam"
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:05:35.938000Z,Off the grid.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:05:37.112000Z,So be careful when you line up.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:05:40.632000Z,I have nice big burnouts. Nice big burnouts.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:06:13.272000Z,Be careful in the pitlane.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:06:30.658000Z,Straight to run switch start.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:06:33.112000Z,Watching.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:06:34.840000Z,Build up the hard red when you see the light.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:06:43.352000Z,Minus 30. Minus 30.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:06:51.437000Z,It's another formation lap.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:06:55.640000Z,That's close.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:07:00.802000Z,Making it worse.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:07:06.605000Z,"I need to charge the battery, I mean, we arrived so low to the grid."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:07:15.544000Z,"Fernando, that will be OK once you do your whole drifts."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:07:18.296000Z,Under happy.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:08:53.784000Z,"Now, did you want to come in from..."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:08:55.064000Z,I want to come in for a hot set.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:08:56.856000Z,All you're happy to say. Copy you mate.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:09:21.666000Z,"So, it takes some more burnouts."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:09:25.165000Z,All conservative on that last drop.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:09:42.488000Z,Which is a good thing.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:09:51.106000Z,Minus 25.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:11:12.408000Z,Take race 1 when you can. Race 1. And you've got one free energy now.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:11:15.693000Z,Free energy now.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:13:14.434000Z,I have understeer at turn 80 and oversteer at turn 90.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:14:01.858000Z,"Reminder, you're not doing manual SLM off."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:14:04.760000Z,Off. Just while you're fighting.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:15:43.533000Z,I have understeer at turn 80 and oversteer at turn 90.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:15:46.754000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:16:19.714000Z,I have understeer at turn 80 and oversteer at turn 90.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:16:30.061000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:17:00.930000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:19:23.992000Z,Albon behind on soft.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:19:26.168000Z,"Behind on soft, right behind him is Norris."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:19:28.514000Z,"Norris, they're a lot faster coming through."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:19:31.032000Z,There's a two cent gap there.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:20:07.106000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:20:48.088000Z,"That's Piastri. After Piastri, there's a 4.8 second gap."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:22:06.509000Z,"If you'd like a bit more stability, you can come up on the diff mid."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:22:44.504000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:22:58.392000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:24:28.738000Z,Go to Parc fermé.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:24:29.784000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:24:36.461000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:27:06.818000Z,"Tingle yellow, turn two."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:27:07.800000Z,Single yellow. Turn 10. Single yellow. Turn 10.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:27:25.400000Z,Tire pressure.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:27:29.261000Z,"Yep, we're checking, we're checking."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:27:30.136000Z,"Yep, we're checking. We're checking."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:27:40.504000Z,"We're OK at the moment, Fernando. We're OK at the moment."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:28:16.664000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:28:54.530000Z,Go to Parc fermé.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:33:01.057000Z,"Right, next one, Norris."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:33:50.913000Z,"It's clear. Fuck, it's clear."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:34:07.425000Z,"A couple of laps back, his tyres were in very good condition. Yours look good too."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:34:10.327000Z,Two. So we're extending.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:34:58.455000Z,"That is Blue Flag, Russell and Antonelli right behind him."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:35:25.569000Z,"Check aerobanks, check aerobanks."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:35:29.665000Z,That's OK.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:35:32.545000Z,"But, er, here."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:35:34.999000Z,I have understeer at turn 80 and oversteer at turn 90.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:35:43.063000Z,"Copy, Fernando. That's it."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:35:47.137000Z,"So, man, can we turn to the..."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:35:49.868000Z,"Soon, let's see. Good luck."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:35:51.063000Z,See if that improves.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:36:24.961000Z,I don't believe he boxed this lap.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:36:26.455000Z,This is lap straight to the stop.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:36:29.591000Z,"Affirm, Fernando. Box this lap, box this lap."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:36:30.956000Z,"Fernando, box this lap. Box this lap."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:36:50.369000Z,"Box, box, Fernando. Box, box."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:37:04.535000Z,A green dry-art. A green dry-art.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:37:17.889000Z,"Step the brake, Fernando, just step the brake."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:37:22.113000Z,We'll be close.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:37:24.844000Z,Bortoleto.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:38:28.353000Z,"I'm at pink, now in position 2. Pink, now in position 2."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:39:12.257000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:39:33.057000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:39:35.041000Z,B-Bal offset plus one hundred.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:39:48.481000Z,Fernando to give you the pitch.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:39:50.849000Z,"Pitcher with Racing Perez, he's..."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:39:52.343000Z,"Lewis, under seven seconds behind you, he's on a..."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:39:53.751000Z,10 seconds behind you. He's on a medium five lap older than yours.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:40:12.183000Z,Any rain or something forecasted?
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:40:19.201000Z,Negative. Nothing on the radar. Nothing on the radar.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:40:54.765000Z,That's the blue flag.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:40:57.048000Z,Colour picture.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:41:54.306000Z,"Yeah, mate."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:41:54.925000Z,"Yeah, mate."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:41:56.546000Z,I think we need to box.
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:42:02.328000Z,"Copy, Fernando. Understood. Stand by."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:42:31.469000Z,"So, for now, let it rip."
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:42:32.450000Z,That's it for now. Let us know...
2026 Canadian Grand Prix,Race,Fernando Alonso,2026-05-24T20:42:33.474000Z,Let us know. Perez is quick.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T19:55:20.984000Z,"Yeah, copy mate, ready to check."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T19:55:54.776000Z,I have understeer at turn 80 and oversteer at turn 90.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:01:24.226000Z,I'll bare as much in as you can here.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:02:05.506000Z,"OK, we're good for four burnouts."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:02:06.552000Z,We're good for four burnouts here.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:02:23.704000Z,I have understeer at turn 80 and oversteer at turn 90.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:02:27.394000Z,My mentors are already complaining.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:02:30.424000Z,"It's beautiful grass here, mate."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:03:00.568000Z,Strat 7 and the last car forming up.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:03:32.760000Z,There's going to be extra formation up here.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:03:38.584000Z,I'll just pull away.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:03:41.890000Z,"Limiter on and pull away. Limiter on, pull away."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:03:46.477000Z,I need the pit limiter on.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:03:54.498000Z,"Strat 14, please. Strat 14."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:04:07.042000Z,"I made the same again on tyres, we were really happy with that."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:05:05.432000Z,"Moving that car away now, but it's quite a long push."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:05:06.904000Z,It's quite a long push here.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:05:14.157000Z,Your team will be able to get four burnouts.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:05:20.130000Z,We need to stay to the right-hand side coming onto the grid. They're pushing the car back on the left.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:05:31.480000Z,"There's Marshalls on track. They are just moving that car back. We need to stay to the right-hand side. We're good for four burnouts. It is likely, however, this might be another formation lap, so I need to clear that car away."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:05:44.216000Z,It's on our normal prep.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:05:48.717000Z,I guess they're still good with the four burnouts when it comes to this top strat 7.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:06:11.138000Z,Strat 7.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:06:21.933000Z,"Mate, this could be a start here, so what you've done with tyres is really good."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:06:32.536000Z,And last car forming up.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:06:51.949000Z,"All right, mate. Pit limiter on. Pit limiter on."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:06:58.840000Z,"Right, same again on the tyre, mate. We were really happy with that. So, strap 14, put the emitter on, is good."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:07:07.608000Z,Same again on tyres here.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:07:58.509000Z,"Oh mate, good job on tyres here."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:08:00.386000Z,It's likely to be the start this time. That car is behind the wall.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:08:10.904000Z,May as well call the car into turn 10 and into turn 14.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:08:48.088000Z,"Mate, two burnouts here."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:08:55.512000Z,Three burnouts. Three burnouts.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:08:56.728000Z,"Three burnouts. Same grid slot as well, remember, right-hand side, three burnouts."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:09:25.976000Z,And Strat 7.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:09:26.616000Z,And Strat 7. Strat 7.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:09:38.776000Z,Last car forming up.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:11:06.968000Z,Hold available here.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:11:17.784000Z,Overtake enabled.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:11:29.368000Z,"Mate, good job La Salle in here."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:13:05.944000Z,"Yeah, mate, pulling away. Let's focus on Hadjar now."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:13:31.672000Z,Traction hold available into 10.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:14:09.688000Z,The push and hold into 10 will help us balance out.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:14:11.032000Z,"Hold into 10 will help us balance energy around the lap. We can do that this lap as well, so push and hold into 10."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:14:46.104000Z,"Happy just to go up to mid-six to help with some of the mid-corners, eh, mate?"
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:15:14.328000Z,We could use the front right for turn 1-2 and the front left for turn 6.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:15:45.944000Z,"All right, no boost press into 10 this lap now. No boost."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:15:48.034000Z,10 this lap now. No boost press to 10.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:16:18.114000Z,So shape 2 is available.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:16:38.872000Z,On a medium tyre here. So let's make this strategy work to our advantage.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:16:51.864000Z,I might just pull it away from Liam each lap.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:17:50.466000Z,That Lawson behind is managing his front axle here.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:18:07.320000Z,My temps are picking up nicely here.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:18:10.904000Z,Keep doing what you're doing.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:18:21.826000Z,"That's it, that's it."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:18:43.352000Z,There's no signs of graining for anyone at the moment. No signs of graining for anybody.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:19:11.896000Z,Managing turn five. He's been told to protect his fronts.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:19:17.037000Z,Able 1-2. Break 1-0. Able 1-2. Break 1-0.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:19:30.370000Z,"No, mate, we're OK at the moment."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:19:40.610000Z,I have understeer at turn 80 and oversteer at turn 90.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:20:02.904000Z,"Happy with what you did in Turn 5 that lap, mate. It's going to help you. Happy with that."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:20:30.488000Z,"Finish like a hero, you moron."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:20:45.784000Z,"Negative, Franco. Negative on the Lyco."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:21:21.560000Z,That's just the temperature and the pressure coming up now. Tyres are still clean from graining.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:21:49.506000Z,I have understeer at turn 80 and oversteer at turn 90.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:21:50.168000Z,That's it. Thanks.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:22:03.928000Z,"Er, Franco radio is poor."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:22:06.232000Z,All for us here. Not hearing you very well.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:22:17.048000Z,And a year such a check.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:22:19.160000Z,"Alright, don't be so slow."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:22:26.200000Z,"All looks good, mate. All looks good. Gear shift."
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:22:39.960000Z,Pitlane start.
2026 Canadian Grand Prix,Race,Franco Colapinto,2026-05-24T20:22:41.090000Z,"Thanks, Sarge. Car seats are lovely."
